Post_ID,Platform,Topic,Post_Text,Likes,Shares,Sentiment,Date
8360,3,1,0,1355,827,2,199
8361,2,4,7,372,220,1,145
8362,3,5,26,1624,628,2,191
8363,4,3,6,4446,419,2,48
8364,2,1,29,2686,349,0,122
8365,0,5,4,2908,42,0,284
8366,0,6,0,261,705,2,283
8367,1,2,1,1625,673,2,308
8368,4,0,2,1705,999,2,144
8369,0,1,25,174,255,1,153
8370,0,5,23,3554,93,2,277
8371,3,4,1,2525,62,2,345
8372,3,0,1,2354,64,2,99
8373,5,3,12,956,89,1,349
8374,0,5,20,834,167,1,200
8375,0,1,13,1894,93,0,5
8376,2,0,6,588,779,2,44
8377,5,3,2,2701,903,2,308
8378,1,4,8,852,343,2,144
8379,1,6,21,1173,632,0,356
8380,4,1,20,1374,56,1,41
8381,1,6,14,1993,387,0,198
8382,0,5,6,1871,332,2,365
8383,2,6,4,2433,332,0,28
8384,1,6,3,4050,560,2,275
8385,0,6,21,1860,32,0,90
8386,1,4,5,4955,905,2,302
8387,4,5,29,2761,297,0,331
8388,2,5,7,963,147,1,190
8389,2,5,18,189,286,1,222
8390,4,3,4,234,108,0,361
8391,4,2,10,2480,257,0,33
8392,4,3,20,349,270,1,342
8393,2,1,5,3250,404,2,194
8394,2,4,2,1048,631,2,244
8395,4,2,21,1044,21,0,125
8396,5,3,9,1223,32,1,225
8397,1,6,11,73,61,1,295
8398,1,4,2,1504,633,2,301
8399,1,0,11,379,147,1,249
8400,2,3,12,1065,162,1,173
8401,5,5,0,1322,331,2,156
8402,5,5,12,1055,193,1,109
8403,5,0,8,1319,601,2,132
8404,1,2,0,171,300,2,192
8405,5,5,0,4997,641,2,302
8406,0,6,10,138,464,0,65
8407,2,4,23,4966,480,2,100
8408,0,2,22,1283,175,1,206
8409,1,3,29,210,659,0,8
8410,0,0,15,2061,27,0,307
8411,0,5,27,2959,511,0,336
8412,5,3,23,782,220,2,40
8413,4,0,24,2286,898,2,237
8414,3,6,8,3454,658,2,42
8415,2,1,9,70,28,1,229
8416,2,1,8,2538,857,2,177
8417,1,4,12,434,196,1,193
8418,3,3,9,169,96,1,212
8419,4,3,24,4212,832,2,149
8420,5,5,27,2370,94,0,40
8421,2,6,22,583,122,1,76
8422,4,3,10,1383,532,0,211
8423,0,5,21,1574,196,0,238
8424,3,2,7,1073,172,1,123
8425,3,5,13,2241,508,0,59
8426,2,1,18,1410,121,1,259
8427,2,5,25,285,83,1,130
8428,5,0,19,1029,35,1,317
8429,5,4,26,2553,829,2,340
8430,3,5,20,1136,113,1,125
8431,1,2,17,400,283,1,256
8432,2,3,17,846,197,1,74
8433,5,0,5,4293,553,2,202
8434,1,0,25,213,218,1,266
8435,4,3,29,680,534,0,18
8436,3,3,13,1130,68,0,14
8437,0,3,13,522,144,0,27
8438,1,1,0,286,131,2,140
8439,5,5,20,279,278,1,95
8440,4,2,17,1260,112,1,353
8441,4,1,15,2998,372,0,228
8442,4,1,29,184,118,0,332
8443,0,1,13,1076,323,0,69
8444,4,0,26,194,102,2,270
8445,0,0,23,3802,792,2,274
8446,0,3,4,2689,687,0,103
8447,4,0,8,548,215,2,343
8448,1,5,24,4821,899,2,356
8449,2,2,22,700,176,1,118
8450,4,1,25,1380,124,1,114
8451,0,1,9,796,143,1,165
8452,3,2,22,321,221,1,320
8453,0,6,7,1480,227,1,198
8454,5,6,15,811,543,0,172
8455,4,0,6,4542,484,2,353
8456,5,0,25,676,112,1,242
8457,4,1,26,3535,567,2,17
8458,0,4,25,1132,143,1,353
8459,1,1,17,1260,35,1,84
8460,0,2,26,2393,905,2,113
8461,1,4,21,182,422,0,127
8462,5,1,13,2634,363,0,270
8463,3,4,20,256,217,1,275
8464,0,4,5,476,481,2,70
8465,5,4,20,334,231,1,36
8466,3,5,18,1445,66,1,318
8467,4,2,21,1676,155,0,47
8468,2,2,11,1172,297,1,182
8469,1,2,1,3030,210,2,141
8470,0,2,5,2142,529,2,14
8471,0,3,17,1369,179,1,184
8472,1,6,10,2406,346,0,103
8473,2,4,16,1518,669,0,89
8474,2,5,23,4803,643,2,351
8475,1,4,21,931,167,0,103
8476,2,5,13,2643,614,0,1
8477,1,6,21,2682,20,0,161
8478,5,2,16,2726,137,0,305
8479,4,5,10,1366,699,0,134
8480,5,3,22,619,220,1,233
8481,1,5,29,2717,681,0,19
8482,0,2,16,775,554,0,174
8483,3,5,1,3022,214,2,303
8484,3,4,13,2799,602,0,110
8485,4,5,1,2990,438,2,362
8486,0,6,17,1171,274,1,133
8487,1,0,19,909,300,1,90
8488,5,4,3,1710,235,2,362
8489,5,4,4,1391,277,0,233
8490,5,1,2,2376,404,2,229
8491,4,6,5,4125,598,2,247
8492,3,1,16,1835,270,0,275
8493,0,0,6,179,88,2,154
8494,5,1,10,176,592,0,273
8495,5,1,8,4057,482,2,329
8496,3,3,28,2706,588,0,87
8497,0,4,23,788,978,2,142
8498,5,0,21,29,406,0,3
8499,3,2,0,403,112,2,51
8500,5,2,25,863,53,1,31
8501,4,6,28,349,427,0,97
8502,5,4,21,591,44,0,168
8503,5,0,4,2453,171,0,256
8504,1,0,6,641,237,2,132
8505,3,1,8,4425,212,2,66
8506,3,2,21,2900,470,0,121
8507,3,6,1,527,818,2,180
8508,1,2,13,1071,346,0,238
8509,1,6,14,2272,34,0,365
8510,1,4,19,1059,29,1,50
8511,1,6,8,2273,673,2,312
8512,2,0,11,1048,67,1,34
8513,1,3,10,235,538,0,307
8514,0,2,20,1201,189,1,98
8515,0,0,9,1156,166,1,18
8516,3,3,0,3659,555,2,266
8517,1,2,10,2968,345,0,156
8518,5,3,5,4832,607,2,102
8519,1,2,10,925,192,0,325
8520,2,6,21,1986,422,0,185
8521,0,3,12,39,214,1,178
8522,0,0,21,2694,130,0,60
8523,0,6,29,1143,308,0,117
8524,1,3,4,1383,185,0,260
8525,0,3,9,359,238,1,358
8526,0,4,20,1259,296,1,27
8527,2,4,22,1332,272,1,34
8528,0,4,23,2497,431,2,348
8529,5,6,6,1977,383,2,210
8530,1,0,6,3713,920,2,3
8531,4,0,5,1246,53,2,43
8532,3,5,7,339,200,1,249
8533,0,3,26,459,337,2,122
8534,3,5,0,2940,297,2,26
8535,4,1,9,168,168,1,7
8536,0,5,0,3960,645,2,3
8537,5,6,6,1872,292,2,273
8538,4,4,23,1533,534,2,215
8539,4,4,2,4698,658,2,197
8540,3,1,12,113,244,1,177
8541,5,5,1,4468,841,2,297
8542,0,0,20,537,140,1,190
8543,1,3,28,683,316,0,138
8544,2,1,25,209,235,1,351
8545,2,2,22,1403,247,1,30
8546,0,1,29,1068,417,0,38
8547,5,4,2,3233,566,2,246
8548,0,0,25,524,65,1,81
8549,5,3,17,210,249,1,313
8550,4,5,14,2436,319,0,130
8551,2,5,23,333,817,2,36
8552,5,5,22,333,221,1,312
8553,2,2,13,884,438,0,289
8554,2,5,24,3551,62,2,326
8555,1,6,9,250,86,1,208
8556,2,4,29,1455,36,0,139
8557,3,6,15,21,293,0,218
8558,5,2,3,1602,660,2,47
8559,1,0,4,2891,663,0,81
8560,5,2,11,32,188,1,14
8561,0,4,8,4556,674,2,258
8562,0,5,14,2224,420,0,112
8563,4,5,12,463,270,1,334
8564,1,3,12,1074,131,1,346
8565,1,3,24,2994,275,2,1
8566,0,4,1,4047,163,2,197
8567,2,1,29,2762,366,0,232
8568,4,5,4,1974,686,0,353
8569,1,0,20,1495,220,1,160
8570,0,0,27,197,153,0,360
8571,4,6,27,1438,424,0,274
8572,0,5,3,1863,90,2,76
8573,0,2,25,967,171,1,109
8574,1,0,11,746,7,1,53
8575,3,0,25,987,44,1,97
8576,4,1,7,393,102,1,147
8577,3,2,14,2390,413,0,89
8578,3,3,2,1470,156,2,208
8579,3,2,19,190,184,1,170
8580,4,4,19,34,110,1,228
8581,5,4,16,155,531,0,318
8582,1,6,0,1965,324,2,260
8583,5,6,9,723,29,1,302
8584,5,2,15,2889,66,0,254
8585,3,0,7,1039,282,1,126
8586,2,4,10,361,489,0,140
8587,5,3,22,1198,263,1,243
8588,3,3,27,43,221,0,180
8589,3,3,13,1025,422,0,242
8590,5,5,14,2330,460,0,27
8591,0,4,25,1300,131,1,45
8592,0,1,0,1230,897,2,329
8593,3,5,11,455,179,1,9
8594,4,3,23,1088,551,2,258
8595,3,2,2,900,926,2,93
8596,3,3,24,512,888,2,106
8597,4,4,10,806,400,0,276
8598,2,0,26,2491,632,2,225
8599,3,4,21,742,423,0,164
8600,0,0,19,166,293,1,297
8601,5,5,14,2472,76,0,22
8602,0,2,19,1303,81,1,324
8603,0,6,2,2165,909,2,18
8604,5,1,15,804,372,0,264
8605,1,3,1,3908,683,2,236
8606,2,5,11,1227,157,1,334
8607,5,2,11,539,242,1,188
8608,1,1,22,1156,34,1,315
8609,1,6,5,3939,762,2,210
8610,5,3,27,356,31,0,333
8611,1,1,4,2041,370,0,355
8612,3,4,13,697,368,0,84
8613,3,2,14,2973,127,0,353
8614,0,0,29,232,37,0,153
8615,3,6,8,2669,663,2,145
8616,5,1,2,3190,564,2,360
8617,3,3,12,485,90,1,310
8618,0,0,11,745,284,1,83
8619,3,4,29,2100,293,0,212
8620,3,4,29,2531,59,0,0
8621,3,2,3,2777,875,2,112
8622,0,0,28,2980,304,0,192
8623,3,3,19,695,133,1,46
8624,3,5,9,1126,22,1,214
8625,5,5,14,2669,227,0,245
8626,3,2,6,3154,169,2,247
8627,3,2,0,3029,378,2,217
8628,5,2,13,414,317,0,274
8629,1,4,6,4135,425,2,268
8630,2,5,3,3078,350,2,217
8631,0,0,27,785,158,0,296
8632,4,1,6,1907,95,2,244
8633,3,3,9,749,72,1,301
8634,5,3,8,636,273,2,37
8635,4,6,19,609,217,1,221
8636,0,5,26,3437,116,2,244
8637,1,3,15,2346,698,0,107
8638,4,1,21,2055,326,0,104
8639,5,3,27,1519,384,0,285
8640,1,2,28,2693,484,0,297
8641,2,6,4,484,366,0,328
8642,3,4,22,1454,102,1,100
8643,1,2,18,392,68,1,356
8644,2,3,19,421,281,1,341
8645,0,6,13,1970,218,0,119
8646,1,4,29,1001,286,0,226
8647,1,6,16,2491,91,0,175
8648,3,5,0,1249,315,2,113
8649,4,1,11,257,67,1,343
8650,4,2,9,349,77,1,46
8651,4,1,28,2930,282,0,78
8652,2,2,1,2777,873,2,295
8653,0,1,21,528,610,0,199
8654,0,6,28,35,506,0,262
8655,4,2,26,4818,250,2,58
8656,4,3,25,797,291,1,204
8657,4,1,24,2500,339,2,276
8658,4,1,14,151,37,0,321
8659,5,4,24,2037,704,2,345
8660,5,4,0,4455,133,2,200
8661,4,5,7,1134,183,1,178
8662,4,4,10,768,146,0,152
8663,5,6,14,220,491,0,151
8664,0,4,22,368,59,1,146
8665,1,2,22,463,217,1,199
8666,4,2,12,409,144,1,235
8667,5,4,5,4371,178,2,94
8668,3,4,22,1226,102,1,365
8669,3,6,15,1181,676,0,174
8670,0,6,0,3856,487,2,234
8671,3,4,11,1103,217,1,264
8672,0,0,17,1052,21,1,292
8673,2,4,22,1085,109,1,334
8674,3,0,1,1847,781,2,38
8675,2,2,4,1808,650,0,85
8676,5,1,29,2631,491,0,199
8677,4,2,6,3886,251,2,170
8678,2,3,11,243,142,1,327
8679,1,1,20,207,287,1,297
8680,5,3,15,2766,234,0,101
8681,3,2,6,4176,537,2,340
8682,0,6,24,1247,186,2,296
8683,2,0,21,622,619,0,79
8684,1,6,17,1330,295,1,337
8685,5,5,11,882,85,1,252
8686,1,2,12,253,210,1,24
8687,1,3,2,3607,913,2,248
8688,2,0,2,3403,257,2,283
8689,2,5,4,1672,278,0,177
8690,3,6,18,761,269,1,203
8691,0,5,10,1808,300,0,211
8692,4,3,28,1926,170,0,200
8693,5,2,12,632,8,1,270
8694,1,2,18,38,199,1,20
8695,1,3,25,1191,119,1,341
8696,5,3,26,4299,848,2,345
8697,0,6,1,4502,181,2,24
8698,1,0,5,492,443,2,329
8699,2,5,16,608,464,0,311
8700,3,6,13,1903,319,0,64
8701,1,0,0,3378,241,2,147
8702,2,1,25,1166,218,1,30
8703,0,6,15,2191,131,0,296
8704,3,3,7,701,128,1,327
8705,0,0,20,44,239,1,2
8706,0,1,19,987,140,1,309
8707,4,2,4,854,607,0,120
8708,0,0,16,1514,41,0,262
8709,5,2,28,1985,190,0,290
8710,3,0,1,1800,473,2,299
8711,0,4,20,429,274,1,313
8712,3,1,8,1897,491,2,153
8713,1,4,6,1218,432,2,285
8714,1,4,26,3467,281,2,224
8715,2,3,29,2651,224,0,319
8716,5,5,22,1418,220,1,111
8717,1,0,2,3446,972,2,272
8718,2,3,8,2919,911,2,249
8719,0,4,22,994,16,1,295
8720,0,0,24,281,518,2,249
8721,1,5,4,392,53,0,279
8722,0,3,18,1041,29,1,148
8723,0,6,22,500,189,1,41
8724,2,3,18,849,278,1,278
8725,5,3,12,1432,8,1,108
8726,0,6,14,2147,384,0,106
8727,4,3,15,1024,187,0,67
8728,5,1,2,4884,117,2,123
8729,4,6,4,2687,393,0,346
8730,0,2,7,1362,171,1,178
8731,3,6,27,2767,595,0,151
8732,3,5,19,492,227,1,245
8733,5,5,17,1279,41,1,245
8734,2,5,29,1098,189,0,128
8735,4,6,23,2067,296,2,336
8736,4,3,17,848,212,1,173
8737,3,5,19,370,141,1,175
8738,5,2,25,77,161,1,67
8739,2,2,29,484,226,0,274
8740,1,6,1,3922,883,2,57
8741,4,2,28,2828,373,0,79
8742,1,6,21,2898,684,0,77
8743,2,2,22,978,79,1,56
8744,3,4,3,3293,239,2,205
8745,5,1,8,1878,527,2,145
8746,2,3,6,1583,593,2,334
8747,4,3,7,508,137,1,259
8748,5,6,25,872,260,1,313
8749,3,0,19,1208,182,1,322
8750,0,1,19,571,257,1,331
8751,3,4,2,2572,506,2,181
8752,2,4,4,1869,422,0,67
8753,3,2,4,1100,657,0,340
8754,4,6,4,267,190,0,112
8755,1,0,9,91,161,1,133
8756,5,4,2,4733,406,2,319
8757,5,6,20,1339,115,1,229
8758,1,1,16,707,599,0,43
8759,4,3,2,3996,227,2,330
8760,2,1,18,291,175,1,243
8761,2,5,8,1508,692,2,350
8762,5,5,2,4400,614,2,12
8763,0,0,16,2878,554,0,230
8764,1,1,28,1795,382,0,61
8765,5,2,18,534,82,1,144
8766,4,5,5,3182,582,2,203
8767,5,3,21,2511,415,0,208
8768,2,3,21,203,261,0,123
8769,0,5,22,297,260,1,264
8770,3,4,9,1113,181,1,32
8771,1,1,25,1434,108,1,299
8772,0,2,24,193,956,2,9
8773,2,2,10,1713,514,0,117
8774,0,3,10,2204,512,0,126
8775,4,0,20,1368,139,1,64
8776,3,3,4,1919,599,0,180
8777,4,6,26,1725,543,2,140
8778,0,0,26,1813,390,2,37
8779,4,2,9,1251,292,1,349
8780,5,1,19,1435,8,1,167
8781,0,1,2,2879,167,2,87
8782,3,3,7,951,285,1,17
8783,0,1,17,999,281,1,26
8784,0,2,21,2738,279,0,285
8785,5,5,25,709,117,1,179
8786,4,5,8,1839,572,2,363
8787,4,4,21,1242,263,0,298
8788,4,6,28,860,550,0,326
8789,0,0,3,3017,479,2,227
8790,0,6,21,894,88,0,132
8791,4,1,5,3412,688,2,303
8792,2,5,18,230,52,1,200
8793,0,5,10,2373,259,0,45
8794,2,0,9,1385,241,1,2
8795,1,4,12,515,174,1,5
8796,0,2,15,225,270,0,332
8797,4,1,9,394,170,1,168
8798,4,1,0,4010,851,2,15
8799,3,6,7,919,187,1,13
8800,4,4,15,2456,148,0,166
8801,3,0,20,1054,105,1,332
8802,5,5,28,2572,537,0,79
8803,2,4,2,670,566,2,44
8804,5,6,11,1288,259,1,40
8805,5,5,20,573,20,1,180
8806,2,5,20,1371,193,1,224
8807,2,4,25,1187,14,1,80
8808,3,0,16,1632,86,0,35
8809,1,5,23,2085,292,2,239
8810,5,0,29,819,598,0,314
8811,1,4,1,1301,110,2,58
8812,1,5,20,617,87,1,111
8813,2,5,7,193,10,1,193
8814,2,0,0,2401,562,2,119
8815,4,6,29,946,201,0,170
8816,1,3,9,347,168,1,208
8817,5,2,18,282,81,1,60
8818,5,3,29,1567,598,0,111
8819,0,5,28,665,166,0,11
8820,2,4,14,2096,622,0,68
8821,2,5,5,3557,61,2,54
8822,3,0,26,2807,126,2,88
8823,2,1,19,167,32,1,25
8824,3,3,17,1177,260,1,9
8825,3,3,4,1370,616,0,92
8826,0,0,13,1412,108,0,341
8827,3,1,27,266,699,0,148
8828,2,6,20,179,257,1,347
8829,0,3,25,1446,64,1,10
8830,4,2,1,3086,591,2,340
8831,0,0,7,593,172,1,296
8832,1,0,12,1316,205,1,120
8833,1,6,25,609,18,1,261
8834,5,4,14,2275,386,0,266
8835,0,4,14,864,310,0,362
8836,3,5,19,602,55,1,114
8837,2,6,25,664,113,1,181
8838,2,1,27,1166,326,0,257
8839,3,5,8,2365,760,2,148
8840,4,3,5,2615,656,2,141
8841,2,4,23,3011,425,2,167
8842,5,2,22,220,147,1,121
8843,5,1,17,185,181,1,319
8844,5,3,26,2551,234,2,140
8845,2,1,18,595,191,1,65
8846,5,2,1,4678,59,2,53
8847,5,4,19,783,177,1,214
8848,4,4,25,362,283,1,195
8849,2,3,25,996,161,1,333
8850,0,1,15,2283,585,0,217
8851,5,4,22,752,253,1,354
8852,3,3,24,1143,812,2,222
8853,0,4,10,902,294,0,10
8854,0,3,9,957,205,1,189
8855,2,0,26,433,612,2,284
8856,4,2,1,2816,827,2,298
8857,2,1,2,4787,533,2,223
8858,0,0,16,2692,57,0,99
8859,4,6,27,2123,68,0,202
8860,0,0,5,3355,175,2,37
8861,3,4,16,2551,341,0,208
8862,1,3,14,1377,358,0,228
8863,1,5,20,978,156,1,164
8864,1,5,29,1584,421,0,198
8865,0,3,17,1395,39,1,198
8866,0,0,3,1028,68,2,334
8867,0,0,15,179,442,0,115
8868,4,3,5,3743,168,2,291
8869,2,6,10,1331,433,0,360
8870,4,6,24,871,110,2,288
8871,3,5,0,572,993,2,132
8872,5,2,3,3681,650,2,268
8873,0,3,19,794,201,1,304
8874,0,3,21,357,12,0,34
8875,3,0,15,1362,29,0,71
8876,0,5,19,1062,234,1,238
8877,3,0,28,2041,485,0,57
8878,0,0,28,1203,209,0,237
8879,1,5,12,1259,100,1,13
8880,3,1,9,773,269,1,308
8881,2,0,0,2746,326,2,150
8882,0,3,1,1391,228,2,43
8883,0,3,0,1557,612,2,94
8884,3,4,13,1391,82,0,20
8885,3,6,24,1817,518,2,316
8886,2,0,11,1488,140,1,81
8887,3,4,21,2056,32,0,269
8888,4,3,0,1236,877,2,172
8889,4,1,8,1377,118,2,4
8890,5,2,16,909,475,0,87
8891,4,2,6,1387,72,2,1
8892,0,1,21,1717,661,0,252
8893,4,1,13,2601,75,0,291
8894,4,0,3,608,542,2,290
8895,1,0,23,1977,401,2,34
8896,2,1,10,77,180,0,50
8897,4,2,15,2223,173,0,278
8898,5,5,19,1194,203,1,325
8899,0,3,20,912,10,1,159
8900,5,3,3,307,939,2,122
8901,5,2,6,3543,748,2,192
8902,2,5,5,1807,383,2,197
8903,3,1,9,267,53,1,212
8904,1,1,20,778,72,1,134
8905,5,4,0,1465,557,2,129
8906,1,4,27,978,495,0,238
8907,3,2,23,329,587,2,47
8908,4,4,4,891,487,0,158
8909,5,3,7,928,136,1,317
8910,0,2,16,324,528,0,47
8911,4,1,28,2168,355,0,210
8912,2,0,7,121,133,1,33
8913,4,1,8,3898,805,2,142
8914,0,4,0,2226,194,2,224
8915,5,4,3,4364,464,2,241
8916,0,0,7,1175,103,1,91
8917,0,3,9,1268,73,1,62
8918,4,1,21,1459,503,0,35
8919,4,2,15,1674,362,0,191
8920,1,6,6,2607,665,2,332
8921,0,2,23,4032,157,2,15
8922,4,1,5,1795,160,2,163
8923,1,3,10,2650,454,0,103
8924,2,1,3,1150,597,2,209
8925,3,1,28,517,530,0,168
8926,5,3,28,2637,687,0,175
8927,5,3,4,1261,622,0,164
8928,0,0,1,3538,633,2,208
8929,3,4,6,1470,814,2,254
8930,1,1,19,648,22,1,27
8931,2,2,27,474,401,0,267
8932,3,0,6,4840,478,2,8
8933,3,6,1,684,850,2,40
8934,1,1,25,108,45,1,137
8935,0,2,28,1637,552,0,180
8936,1,6,2,1468,50,2,205
8937,5,0,8,1476,990,2,284
8938,3,2,18,42,201,1,359
8939,3,1,0,1792,827,2,2
8940,4,5,20,410,191,1,252
8941,5,6,18,1450,130,1,344
8942,4,6,5,2696,515,2,337
8943,3,1,27,782,532,0,189
8944,4,5,25,169,196,1,43
8945,0,4,15,617,363,0,19
8946,4,4,4,1954,283,0,23
8947,1,1,15,705,270,0,36
8948,2,6,23,2496,837,2,131
8949,1,3,8,1187,496,2,132
8950,4,0,25,686,297,1,229
8951,5,2,25,1429,75,1,297
8952,2,6,13,87,622,0,21
8953,5,5,1,2482,167,2,68
8954,1,3,21,1650,272,0,15
8955,5,5,9,1321,145,1,52
8956,5,6,9,12,269,1,244
8957,4,4,1,4642,851,2,290
8958,2,2,17,575,214,1,122
8959,1,0,29,2576,371,0,152
8960,0,5,16,2643,226,0,275
8961,1,4,10,160,577,0,161
8962,5,4,29,2111,86,0,212
8963,2,5,18,1256,300,1,171
8964,1,5,19,170,125,1,313
8965,4,2,16,552,305,0,22
8966,0,1,27,420,504,0,46
8967,5,3,18,682,149,1,116
8968,2,4,5,4390,209,2,295
8969,5,4,29,1711,45,0,159
8970,5,5,19,1067,231,1,233
8971,3,2,27,1654,263,0,120
8972,5,6,9,887,263,1,122
8973,5,2,27,2661,12,0,13
8974,4,4,26,2267,119,2,23
8975,2,6,6,2209,731,2,54
8976,4,6,1,3638,670,2,127
8977,3,3,16,1081,214,0,303
8978,5,2,18,352,246,1,134
8979,4,0,24,176,125,2,153
8980,3,6,29,1778,390,0,279
8981,5,6,19,735,120,1,316
8982,3,4,4,286,119,0,181
8983,4,0,22,1166,11,1,325
8984,2,6,27,2725,249,0,339
8985,4,3,5,2933,479,2,95
8986,1,3,7,683,208,1,125
8987,0,1,27,1158,488,0,24
8988,4,1,18,950,97,1,253
8989,0,5,2,4704,666,2,285
8990,3,5,21,2345,432,0,245
8991,5,4,25,1291,273,1,193
8992,2,4,21,2315,167,0,195
8993,3,0,29,2236,217,0,183
8994,0,4,3,3263,865,2,106
8995,1,2,9,590,262,1,49
8996,5,2,19,1007,139,1,147
8997,5,6,26,2108,122,2,294
8998,5,2,22,547,11,1,357
8999,3,4,3,4349,460,2,114
9000,0,2,0,1664,274,2,109
9001,3,5,5,3534,424,2,192
9002,1,4,25,27,205,1,136
9003,0,2,24,206,686,2,252
9004,3,5,29,37,637,0,279
9005,2,6,0,672,105,2,74
9006,2,5,22,753,69,1,68
9007,2,2,1,569,917,2,240
9008,4,0,26,1280,369,2,240
9009,3,0,12,835,295,1,173
9010,2,1,15,44,545,0,305
9011,3,0,17,991,107,1,64
9012,3,6,18,1089,191,1,100
9013,1,6,16,1059,377,0,209
9014,3,4,12,1089,131,1,165
9015,2,0,0,3049,169,2,142
9016,1,0,26,3758,923,2,62
9017,5,1,10,1719,625,0,111
9018,0,5,18,838,141,1,167
9019,4,3,19,484,102,1,34
9020,3,6,12,178,164,1,191
9021,4,4,22,923,258,1,205
9022,2,3,16,1395,555,0,79
9023,4,6,1,1663,628,2,58
9024,2,6,10,2507,609,0,42
9025,1,2,21,265,649,0,184
9026,5,0,22,177,266,1,250
9027,0,3,17,1109,236,1,194
9028,4,6,6,3321,128,2,269
9029,0,1,1,4853,620,2,209
9030,3,0,7,650,124,1,86
9031,3,2,28,2428,379,0,274
9032,0,1,9,1185,240,1,71
9033,2,5,16,2887,54,0,233
9034,0,5,17,266,38,1,167
9035,3,3,6,2585,257,2,36
9036,4,2,15,2846,175,0,15
9037,0,3,17,193,70,1,198
9038,0,1,11,1146,33,1,316
9039,2,0,18,440,168,1,151
9040,2,6,5,2060,796,2,285
9041,3,0,29,2634,408,0,137
9042,1,1,1,3919,881,2,101
9043,3,4,3,3897,221,2,111
9044,1,3,22,815,146,1,16
9045,0,5,2,1914,128,2,53
9046,0,5,17,780,195,1,124
9047,5,2,17,58,197,1,295
9048,0,3,0,3572,563,2,239
9049,4,5,20,870,17,1,320
9050,3,0,21,2500,196,0,201
9051,0,2,8,3285,418,2,5
9052,2,6,20,786,129,1,291
9053,3,2,28,2245,418,0,78
9054,5,0,10,1606,554,0,263
9055,2,4,7,579,253,1,281
9056,0,6,1,2680,865,2,302
9057,4,2,9,371,199,1,141
9058,4,0,6,3625,407,2,197
9059,0,0,1,1643,806,2,352
9060,4,1,29,2498,259,0,71
9061,2,0,0,3034,844,2,350
9062,3,1,16,782,380,0,293
9063,5,4,3,3489,786,2,266
9064,2,3,12,631,200,1,112
9065,2,3,25,1216,124,1,136
9066,1,1,15,51,426,0,335
9067,0,0,4,2084,345,0,33
9068,0,0,17,307,230,1,81
9069,0,1,8,405,448,2,64
9070,5,4,17,426,57,1,10
9071,4,4,29,1639,234,0,36
9072,0,0,9,385,150,1,84
9073,4,3,2,4397,705,2,341
9074,4,0,17,1146,91,1,7
9075,3,2,2,4506,451,2,23
9076,3,1,7,1111,296,1,127
9077,5,6,9,1280,283,1,337
9078,0,6,17,1273,152,1,132
9079,3,4,12,544,295,1,100
9080,4,0,21,2618,563,0,64
9081,3,6,8,2983,961,2,313
9082,4,3,10,2237,336,0,95
9083,4,6,29,1961,489,0,303
9084,1,4,13,2066,315,0,26
9085,1,1,3,921,73,2,134
9086,3,6,5,4541,99,2,357
9087,2,3,1,1602,109,2,205
9088,0,6,29,428,685,0,10
9089,0,2,29,2658,295,0,301
9090,4,5,19,1226,265,1,168
9091,2,3,16,320,474,0,40
9092,3,1,11,814,55,1,117
9093,0,0,27,994,408,0,77
9094,5,2,4,933,196,0,290
9095,4,1,24,3303,579,2,326
9096,5,3,18,687,141,1,167
9097,0,3,12,248,174,1,21
9098,0,3,7,85,159,1,67
9099,3,2,19,1020,164,1,241
9100,1,1,8,1594,843,2,90
9101,2,2,12,916,119,1,98
9102,3,3,3,653,753,2,276
9103,5,1,0,4370,706,2,243
9104,1,1,9,994,253,1,335
9105,2,6,10,2298,231,0,1
9106,5,0,11,400,21,1,335
9107,0,5,20,614,105,1,66
9108,5,5,17,288,234,1,285
9109,2,5,9,1086,67,1,327
9110,4,3,26,4361,134,2,239
9111,3,1,27,497,348,0,63
9112,3,1,18,904,261,1,222
9113,0,0,11,1140,58,1,21
9114,5,1,24,280,576,2,318
9115,1,6,11,1129,89,1,210
9116,1,3,11,334,54,1,310
9117,2,2,23,4536,629,2,147
9118,3,3,6,4735,490,2,294
9119,5,3,21,2309,435,0,207
9120,3,3,7,863,126,1,47
9121,3,4,4,2433,174,0,56
9122,4,0,3,3208,655,2,159
9123,2,5,17,610,296,1,278
9124,4,1,23,2122,491,2,273
9125,4,0,19,1398,215,1,114
9126,4,1,9,1442,56,1,186
9127,4,0,27,833,494,0,213
9128,0,2,26,4334,489,2,253
9129,2,5,5,4161,828,2,158
9130,1,1,23,1095,981,2,304
9131,5,0,11,1009,162,1,71
9132,4,6,7,650,119,1,192
9133,1,0,23,3655,917,2,340
9134,5,3,2,1212,86,2,34
9135,4,0,22,902,97,1,105
9136,5,2,12,757,107,1,161
9137,5,0,0,1549,694,2,218
9138,0,5,0,2999,441,2,255
9139,5,0,6,1108,208,2,322
9140,5,5,23,1795,292,2,313
9141,1,4,4,349,635,0,41
9142,5,1,15,2143,682,0,86
9143,1,3,6,2274,449,2,174
9144,0,5,20,674,251,1,197
9145,5,1,21,2764,16,0,272
9146,3,6,0,2912,66,2,5
9147,1,1,18,275,231,1,197
9148,4,2,18,774,217,1,53
9149,3,3,7,483,264,1,215
9150,1,0,7,421,79,1,350
9151,3,3,2,2590,945,2,87
